CustomerID,Education,Occupation,Gender,MaritalStatus,NumberChildrenAtHome,YearlyIncome,Age
18179,High School,Management,F,S,1,113335,48.0
18180,High School,Management,M,M,5,152027,48.0
18181,High School,Management,M,M,5,147944,48.0
18182,Partial High School,Skilled Manual,F,S,1,90166,49.0
18183,Partial High School,Skilled Manual,F,M,1,100515,49.0
18185,Partial High School,Professional,F,M,5,112344,50.0
18186,Partial High School,Professional,F,M,5,137864,50.0
18189,Bachelors ,Professional,F,M,0,63731,21.0
18190,Bachelors ,Professional,M,M,0,106040,22.0
18191,Bachelors ,Professional,F,M,0,88558,22.0
18192,Bachelors ,Professional,M,M,0,89703,23.0
18193,Bachelors ,Professional,M,S,0,126928,22.0
18194,Bachelors ,Professional,F,M,0,89837,23.0
18195,Bachelors ,Professional,M,M,0,108519,23.0
18196,High School,Management,M,M,5,112650,23.0
18198,Partial High School,Professional,M,S,5,149756,23.0
18199,High School,Management,F,S,5,125993,23.0
18201,High School,Management,F,M,5,91237,24.0
18202,High School,Management,F,M,5,98906,24.0
18203,High School,Management,M,S,5,129111,24.0
18204,Partial High School,Professional,F,M,5,126862,24.0
26767,Partial College,Skilled Manual,F,S,0,72107,40.0
18206,High School,Management,M,M,5,106517,25.0
18207,High School,Management,M,M,5,101844,25.0
18208,Bachelors ,Professional,F,M,0,103940,26.0
18209,High School,Management,F,S,5,132646,25.0
18210,High School,Management,F,M,5,139580,25.0
18211,High School,Management,F,M,5,119626,25.0
18212,Bachelors ,Professional,M,M,0,125697,26.0
18213,High School,Management,F,S,5,104862,26.0
18214,High School,Management,M,M,5,115748,26.0
18215,Bachelors ,Professional,F,S,0,115437,27.0
18216,Bachelors ,Professional,F,M,0,112469,27.0
18217,High School,Management,M,M,5,166713,27.0
18218,High School,Management,M,M,5,165034,27.0
18219,Partial High School,Professional,F,M,5,126821,27.0
18220,Partial High School,Professional,M,M,5,143145,26.0
18221,Partial High School,Management,M,M,5,152860,26.0
18222,Bachelors ,Management,F,M,5,146669,28.0
18223,Partial College,Professional,M,M,5,131686,33.0
18224,Partial College,Professional,F,S,0,94931,33.0
18225,Partial College,Professional,F,S,0,110728,33.0
18226,Partial College,Skilled Manual,M,M,0,95899,37.0
18227,Partial College,Skilled Manual,F,M,0,78945,37.0
18228,Partial College,Skilled Manual,M,M,0,84579,37.0
18229,Partial College,Skilled Manual,F,M,0,83226,38.0
18230,Bachelors ,Professional,F,M,4,89406,38.0
18231,Graduate Degree,Professional,F,M,0,127516,38.0
18232,Partial College,Skilled Manual,F,M,0,96382,39.0
18233,Bachelors ,Professional,F,S,2,97760,39.0
18234,Bachelors ,Professional,F,M,0,67526,39.0
18236,Graduate Degree,Professional,M,M,0,148083,39.0
18237,Graduate Degree,Professional,F,M,0,129314,39.0
18238,Graduate Degree,Management,M,M,0,135311,28.0
18239,Graduate Degree,Management,F,M,0,109817,28.0
18240,Graduate Degree,Management,M,M,0,140123,28.0
18241,Graduate Degree,Management,M,M,0,152106,28.0
18242,Graduate Degree,Management,F,M,0,112402,28.0
18243,Graduate Degree,Management,M,M,0,144952,28.0
18244,Graduate Degree,Management,F,M,0,105511,28.0
18246,Bachelors ,Professional,M,M,0,128963,27.0
18247,Bachelors ,Professional,F,M,5,79613,29.0
18248,Graduate Degree,Management,M,M,0,192484,28.0
18249,Graduate Degree,Management,F,M,0,156892,28.0
18250,Bachelors ,Professional,M,S,5,91389,30.0
18251,Bachelors ,Professional,M,S,5,91724,30.0
18252,Graduate Degree,Management,M,M,5,132587,31.0
18254,Graduate Degree,Management,M,S,0,140487,31.0
18255,Bachelors ,Professional,F,S,2,68656,32.0
18256,Bachelors ,Professional,M,M,3,103752,32.0
18257,Bachelors ,Professional,F,M,5,90033,29.0
18258,Bachelors ,Professional,F,S,0,104757,29.0
18259,Bachelors ,Professional,F,S,0,92527,32.0
18260,Bachelors ,Professional,F,S,0,77328,32.0
18261,Bachelors ,Professional,F,S,0,80470,32.0
18262,Bachelors ,Professional,F,S,3,96248,33.0
18263,Bachelors ,Professional,F,M,3,95246,33.0
18264,Bachelors ,Professional,M,S,4,103504,33.0
18265,Bachelors ,Professional,F,M,4,82898,33.0
18266,Bachelors ,Professional,F,S,4,86610,34.0
18267,Bachelors ,Professional,M,M,2,98529,34.0
18268,Bachelors ,Professional,M,M,2,104896,34.0
18269,Bachelors ,Professional,F,S,2,72895,34.0
18271,Bachelors ,Professional,M,M,0,108816,34.0
18273,Bachelors ,Professional,F,M,4,97596,30.0
18275,Partial College,Skilled Manual,F,S,0,78830,35.0
18276,Bachelors ,Professional,F,S,0,84760,35.0
18277,Bachelors ,Professional,M,M,0,97900,35.0
18278,Partial College,Skilled Manual,M,M,0,100782,36.0
18279,Partial College,Skilled Manual,F,S,0,79390,36.0
18280,Partial College,Skilled Manual,M,M,0,93478,36.0
18281,Partial College,Skilled Manual,F,S,0,81335,36.0
18282,Bachelors ,Professional,F,S,0,95545,31.0
18283,Bachelors ,Professional,F,S,0,105278,31.0
18284,Bachelors ,Professional,M,S,0,133842,31.0
18285,Partial College,Skilled Manual,M,M,0,86129,37.0
18286,Partial College,Skilled Manual,F,M,0,72400,37.0
18287,Bachelors ,Professional,F,M,0,56567,64.0
18288,Bachelors ,Professional,F,S,0,85582,32.0
18289,Bachelors ,Professional,F,M,5,105605,32.0
18291,Bachelors ,Professional,F,S,0,71847,33.0
18292,Bachelors ,Professional,M,S,0,95519,33.0
18293,Bachelors ,Professional,M,M,0,140747,38.0
18294,Bachelors ,Professional,F,M,0,111011,38.0
18296,Bachelors ,Professional,F,S,0,92376,34.0
18297,Bachelors ,Professional,F,S,0,92524,34.0
18298,Bachelors ,Professional,M,S,4,94980,35.0
18299,Partial College,Skilled Manual,M,M,4,88674,35.0
18300,Partial College,Skilled Manual,F,M,0,66324,36.0
18301,Bachelors ,Management,F,S,0,103146,39.0
18302,Bachelors ,Management,M,S,0,133253,39.0
18303,Bachelors ,Management,M,S,0,134249,39.0
18304,Partial College,Skilled Manual,F,S,0,63033,40.0
18305,Bachelors ,Management,M,M,0,78207,61.0
18306,Partial College,Skilled Manual,F,M,4,83397,37.0
18307,Partial College,Skilled Manual,F,S,0,68577,41.0
18308,Partial College,Skilled Manual,F,S,0,61361,41.0
18309,Partial College,Skilled Manual,F,S,0,80964,41.0
18310,High School,Skilled Manual,M,M,1,33734,48.0
18311,High School,Skilled Manual,F,M,0,54588,22.0
18312,High School,Skilled Manual,M,S,0,54880,22.0
18313,High School,Skilled Manual,F,S,0,50807,17.0
18314,High School,Skilled Manual,M,S,0,60665,17.0
18315,High School,Skilled Manual,F,M,0,49236,17.0
18316,High School,Skilled Manual,M,S,0,41961,17.0
18317,High School,Skilled Manual,F,M,0,37812,17.0
18318,High School,Skilled Manual,M,M,0,41509,17.0
18319,Partial College,Clerical,F,S,0,44493,60.0
18322,Partial High School,Clerical,M,S,0,50776,18.0
18323,High School,Skilled Manual,M,S,0,44517,19.0
18324,High School,Skilled Manual,M,S,0,54800,19.0
18325,Bachelors ,Management,F,M,0,63970,59.0
18326,Bachelors ,Management,M,M,0,75425,59.0
18327,Partial High School,Clerical,M,S,0,48939,20.0
18328,High School,Skilled Manual,M,M,0,49701,20.0
18329,Partial High School,Clerical,M,S,0,44086,18.0
18330,Graduate Degree,Management,F,S,0,92851,58.0
18331,Partial College,Clerical,M,M,0,55543,57.0
18332,Partial College,Clerical,M,M,0,47810,57.0
18333,Partial College,Clerical,F,S,0,43888,56.0
18334,Partial College,Clerical,M,M,0,51162,56.0
18335,Bachelors ,Management,M,M,0,62149,55.0
18337,Graduate Degree,Management,F,S,0,71079,55.0
18338,Graduate Degree,Management,F,S,0,47053,55.0
18340,Partial College,Skilled Manual,F,S,0,22537,21.0
18341,Partial College,Skilled Manual,M,S,0,50983,21.0
18342,Partial College,Skilled Manual,F,S,0,41738,21.0
18343,Partial College,Skilled Manual,M,S,0,46776,21.0
18344,Partial College,Skilled Manual,M,S,0,90790,21.0
18345,High School,Skilled Manual,F,M,0,34697,22.0
18346,Partial College,Skilled Manual,F,S,0,46346,23.0
18347,Partial College,Skilled Manual,F,S,0,44295,23.0
18348,Partial College,Skilled Manual,F,S,0,39258,23.0
18349,Partial College,Skilled Manual,M,S,0,50036,23.0
18351,Partial College,Skilled Manual,M,M,0,97376,25.0
18352,Bachelors ,Management,M,M,0,112759,25.0
18353,Bachelors ,Management,M,M,0,139577,25.0
18354,Graduate Degree,Management,M,M,0,189314,30.0
18355,Bachelors ,Management,M,M,4,146121,29.0
18356,Partial College,Skilled Manual,M,M,4,108046,29.0
18357,Bachelors ,Management,F,M,0,107548,29.0
18359,Partial College,Skilled Manual,F,S,0,74592,18.0
18360,Partial College,Skilled Manual,M,M,0,93298,18.0
18361,Partial College,Skilled Manual,M,S,0,95829,18.0
18362,High School,Skilled Manual,F,M,0,34261,19.0
18363,High School,Skilled Manual,M,M,0,48132,19.0
18364,Partial College,Skilled Manual,M,M,0,48881,19.0
18365,Partial College,Skilled Manual,M,M,0,60123,19.0
18366,Partial College,Skilled Manual,F,M,0,76242,19.0
18367,Partial High School,Clerical,M,M,1,15411,52.0
18370,Graduate Degree,Skilled Manual,M,M,1,100726,26.0
18371,Graduate Degree,Skilled Manual,F,M,1,96449,26.0
18372,Graduate Degree,Skilled Manual,M,M,1,90937,25.0
18373,Bachelors ,Skilled Manual,F,M,1,50215,25.0
18374,Partial College,Professional,M,M,2,120742,33.0
18375,Bachelors ,Management,F,M,0,141285,33.0
18376,Partial College,Professional,F,M,2,82205,41.0
18377,Partial College,Professional,F,S,2,68250,41.0
18378,Partial College,Professional,M,M,0,131440,41.0
18379,Partial College,Professional,F,M,0,102257,41.0
18380,Partial College,Professional,F,M,1,104266,41.0
18381,Partial College,Professional,F,S,1,106210,41.0
18382,Partial College,Professional,F,M,3,98935,34.0
18384,Partial College,Professional,F,S,0,118604,34.0
18385,Bachelors ,Management,M,M,2,166892,34.0
18386,Partial College,Professional,M,M,3,172703,34.0
18387,Bachelors ,Management,M,M,2,156240,34.0
18389,Partial College,Professional,M,S,4,121082,35.0
18390,Partial College,Professional,M,M,4,117655,35.0
18392,Partial College,Professional,F,S,4,98936,35.0
18393,Partial College,Professional,F,M,2,100694,35.0
18394,Partial College,Professional,M,M,2,127364,35.0
18395,Partial College,Professional,M,M,2,103959,35.0
18397,Partial College,Professional,M,M,2,119649,35.0
18398,Bachelors ,Management,M,S,3,168691,35.0
18400,High School,Professional,M,S,3,150191,35.0
18401,Partial College,Professional,M,S,4,86916,36.0
18402,Partial College,Professional,F,M,4,104139,36.0
18403,Partial College,Professional,F,S,4,103396,36.0
18404,Partial College,Professional,F,M,4,94171,36.0
18405,Bachelors ,Management,F,M,3,149472,36.0
18406,Bachelors ,Management,M,S,3,150474,36.0
18407,High School,Professional,F,M,0,73827,42.0
18408,High School,Professional,M,S,0,90864,42.0
18409,High School,Professional,F,M,0,70184,42.0
18410,High School,Professional,M,M,0,95067,42.0
18411,High School,Professional,M,M,0,85030,42.0
18412,High School,Professional,F,S,3,66786,42.0
18413,Partial College,Professional,M,M,2,134244,42.0
18414,Partial College,Professional,F,M,0,53473,62.0
18415,Graduate Degree,Management,F,M,0,97718,62.0
18416,Partial College,Professional,F,M,2,94076,37.0
18417,Partial College,Professional,M,M,3,155345,37.0
18418,Partial College,Professional,F,S,3,130368,37.0
18419,High School,Professional,F,M,3,139385,37.0
18420,Partial College,Professional,F,M,3,125215,37.0
18421,Graduate Degree,Management,F,M,0,128136,37.0
18422,Bachelors ,Management,F,S,1,142229,37.0
18423,Partial High School,Skilled Manual,M,S,0,106680,43.0
18424,High School,Professional,M,S,0,89863,43.0
18425,High School,Professional,M,M,0,97334,43.0
18426,Graduate Degree,Management,M,M,0,117256,44.0
18427,Graduate Degree,Management,M,M,0,123652,44.0
18428,Graduate Degree,Management,F,S,0,86787,44.0
18429,Graduate Degree,Management,F,S,0,89444,44.0
18432,Graduate Degree,Management,F,M,0,94246,59.0
18433,Graduate Degree,Management,M,M,0,127089,59.0
18434,Graduate Degree,Management,M,M,0,153455,59.0
18435,Graduate Degree,Management,F,S,0,94616,58.0
18436,Graduate Degree,Management,M,M,0,140709,58.0
18437,Graduate Degree,Management,F,M,0,94917,57.0
18438,Graduate Degree,Management,F,M,0,95344,56.0
18440,Graduate Degree,Management,M,M,0,104071,56.0
18441,Graduate Degree,Management,F,M,0,87104,56.0
18442,Graduate Degree,Management,M,S,0,107209,56.0
18443,Partial High School,Clerical,M,M,1,38820,50.0
18444,High School,Skilled Manual,F,S,0,20232,50.0
18445,High School,Skilled Manual,M,M,0,24668,50.0
18446,High School,Skilled Manual,M,M,0,37904,50.0
18447,Partial High School,Clerical,F,M,1,14443,49.0
18448,Partial College,Skilled Manual,F,M,0,70339,19.0
18449,Partial High School,Clerical,M,M,0,45670,20.0
18450,Partial High School,Clerical,M,M,1,33559,49.0
18451,Partial High School,Clerical,M,M,1,11230,49.0
18452,Partial College,Clerical,M,M,0,51172,49.0
18454,Partial College,Skilled Manual,M,S,0,86291,20.0
18455,Partial College,Skilled Manual,M,M,0,83797,20.0
18456,Partial College,Skilled Manual,M,S,0,88590,20.0
18457,Partial College,Clerical,F,M,0,48265,47.0
18459,Partial College,Skilled Manual,F,S,0,38564,17.0
18460,Partial College,Skilled Manual,F,S,0,73889,17.0
18461,High School,Skilled Manual,F,M,0,46506,45.0
18465,High School,Skilled Manual,F,S,0,47686,45.0
18466,Partial College,Skilled Manual,F,M,0,52001,44.0
18467,Partial College,Skilled Manual,M,S,0,70281,44.0
18468,Partial College,Skilled Manual,M,S,0,55823,44.0
18469,Partial College,Skilled Manual,F,S,0,96833,43.0
18470,Partial College,Skilled Manual,F,S,0,95175,43.0
18471,Partial College,Skilled Manual,F,S,0,55653,22.0
18472,High School,Skilled Manual,F,S,0,61956,22.0
18473,Partial College,Skilled Manual,M,M,0,72640,22.0
18474,Partial College,Skilled Manual,M,M,0,90800,22.0
18475,High School,Skilled Manual,F,S,0,49312,23.0
18476,High School,Skilled Manual,F,S,0,27731,23.0
18477,Partial College,Skilled Manual,F,S,0,82948,24.0
18478,Partial College,Professional,M,M,0,80953,24.0
18479,Partial College,Professional,F,M,0,74026,24.0
18480,Partial College,Professional,F,S,0,68495,24.0
18482,High School,Skilled Manual,F,S,0,98240,42.0
18483,High School,Skilled Manual,M,S,0,131047,42.0
18484,High School,Skilled Manual,M,S,0,105430,42.0
18485,High School,Skilled Manual,M,S,0,112723,42.0
18486,High School,Skilled Manual,F,S,0,66607,41.0
18487,High School,Skilled Manual,F,S,0,72037,41.0
18489,High School,Skilled Manual,M,M,0,74937,41.0
18490,High School,Professional,M,S,0,92897,40.0
18491,High School,Professional,F,S,0,80477,40.0
18492,Bachelors ,Management,F,S,1,96318,39.0
18493,Bachelors ,Management,F,M,1,103607,39.0
18494,Bachelors ,Management,M,M,1,177247,39.0
18495,Bachelors ,Management,M,S,1,167011,39.0
18496,Graduate Degree,Management,M,S,0,179653,39.0
18497,Bachelors ,Management,M,S,0,120271,24.0
18499,Partial College,Professional,M,S,0,99681,23.0
18500,Partial College,Professional,M,M,0,94204,23.0
18501,Partial College,Professional,F,S,0,71877,23.0
18502,High School,Professional,F,M,0,84445,23.0
18503,Bachelors ,Management,M,S,0,169992,31.0
18504,Partial High School,Skilled Manual,M,M,0,82725,40.0
18505,High School,Professional,F,M,0,82374,40.0
18506,High School,Professional,M,M,0,92684,40.0
18507,High School,Professional,M,M,0,86451,40.0
18508,Partial College,Professional,F,S,2,75011,40.0
18509,High School,Professional,M,M,0,87064,41.0
18510,High School,Professional,M,S,0,87836,41.0
18511,Partial College,Professional,F,S,0,87045,41.0
18512,Partial College,Professional,M,M,0,91079,41.0
18513,Partial College,Professional,M,M,0,89782,41.0
18514,Partial College,Professional,F,S,0,85921,41.0
18515,Partial College,Professional,F,M,0,76057,41.0
18516,Graduate Degree,Management,M,S,0,124731,65.0
18517,Bachelors ,Management,M,M,1,110538,32.0
18518,Bachelors ,Management,F,S,1,102611,32.0
18519,Partial College,Professional,M,M,1,117054,32.0
18520,Bachelors ,Management,M,M,2,163260,32.0
18521,Bachelors ,Management,F,M,2,146283,32.0
18522,Graduate Degree,Management,M,M,1,185190,32.0
18523,Bachelors ,Management,M,M,3,141307,33.0
18524,Bachelors ,Management,M,M,3,141573,33.0
18525,Graduate Degree,Professional,M,M,2,107249,34.0
18526,Bachelors ,Professional,M,S,0,100286,35.0
18527,Partial College,Skilled Manual,M,M,0,77470,35.0
18528,Partial College,Skilled Manual,M,M,0,89809,35.0
18529,High School,Skilled Manual,M,S,3,50930,36.0
18530,Graduate Degree,Management,M,M,0,119278,55.0
18531,Graduate Degree,Management,M,S,0,95371,55.0
18532,Bachelors ,Management,M,M,0,91557,55.0
18533,Bachelors ,Management,M,M,0,107049,55.0
18534,Graduate Degree,Management,M,M,0,118629,54.0
18535,Graduate Degree,Management,M,S,0,113750,54.0
18536,Graduate Degree,Management,F,M,0,90797,54.0
18537,Bachelors ,Management,F,S,0,94398,54.0
18539,Bachelors ,Management,F,M,0,105059,54.0
18540,Bachelors ,Management,F,S,0,92150,54.0
18541,Bachelors ,Management,F,M,0,106956,54.0
18542,Bachelors ,Management,M,M,0,130167,54.0
18543,High School,Professional,M,M,0,62807,53.0
18544,High School,Professional,F,M,0,56261,53.0
18545,High School,Professional,M,M,0,56366,53.0
18546,Graduate Degree,Skilled Manual,F,M,0,82272,25.0
18547,Graduate Degree,Professional,M,M,0,113543,25.0
18548,Bachelors ,Skilled Manual,M,M,1,70581,27.0
18549,Bachelors ,Skilled Manual,F,M,1,49919,27.0
18550,Bachelors ,Skilled Manual,F,M,1,57835,27.0
18551,Bachelors ,Skilled Manual,F,M,1,41445,27.0
18552,Bachelors ,Skilled Manual,F,M,1,42096,27.0
18553,Bachelors ,Skilled Manual,M,M,1,67295,27.0
18554,Graduate Degree,Professional,F,M,0,104000,27.0
18555,Graduate Degree,Professional,F,M,0,101799,27.0
18556,Bachelors ,Skilled Manual,M,M,2,43090,28.0
18557,Graduate Degree,Professional,F,M,0,90858,26.0
18559,Graduate Degree,Professional,M,M,0,112146,26.0
18560,Graduate Degree,Professional,F,M,0,92650,26.0
18561,Graduate Degree,Professional,F,S,0,84402,26.0
18562,Graduate Degree,Professional,F,M,0,99313,28.0
18564,Bachelors ,Professional,M,S,0,67745,30.0
18565,Graduate Degree,Professional,M,M,0,120764,27.0
18566,Graduate Degree,Professional,M,M,0,114579,27.0
18567,Bachelors ,Skilled Manual,F,S,2,48236,30.0
18568,Bachelors ,Skilled Manual,F,S,2,47266,30.0
18569,Graduate Degree,Professional,F,M,0,89039,31.0
18570,Graduate Degree,Professional,M,S,0,122351,31.0
18571,Graduate Degree,Professional,M,S,0,107736,31.0
18572,Graduate Degree,Professional,F,M,0,77513,31.0
18573,Graduate Degree,Professional,F,M,0,91472,31.0
18574,Graduate Degree,Professional,F,M,0,93137,31.0
18575,Graduate Degree,Professional,F,M,0,98955,31.0
18576,Graduate Degree,Professional,F,M,0,100809,31.0
18577,Graduate Degree,Professional,F,M,0,110371,31.0
18578,Graduate Degree,Professional,M,S,0,104683,31.0
18579,Graduate Degree,Professional,M,M,0,111616,31.0
18580,Graduate Degree,Professional,F,M,0,107346,28.0
18581,Graduate Degree,Professional,F,S,0,97730,28.0
18582,Graduate Degree,Professional,M,M,0,117643,28.0
18583,Graduate Degree,Professional,M,S,5,115643,28.0
18585,Graduate Degree,Professional,F,M,5,93187,28.0
18586,Graduate Degree,Professional,M,S,0,138029,28.0
18587,Bachelors ,Professional,F,S,0,57934,32.0
18588,Bachelors ,Professional,F,S,0,48652,32.0
18589,Bachelors ,Professional,F,S,0,60589,32.0
18590,Bachelors ,Skilled Manual,F,S,3,87895,32.0
18591,Bachelors ,Skilled Manual,M,M,3,109896,32.0
18592,Bachelors ,Skilled Manual,F,S,3,98949,32.0
18593,Bachelors ,Skilled Manual,F,S,3,93677,32.0
18594,Bachelors ,Skilled Manual,F,S,3,97656,32.0
18595,Bachelors ,Skilled Manual,M,S,3,135271,32.0
18596,Graduate Degree,Professional,F,S,0,84216,32.0
18597,Graduate Degree,Professional,F,M,0,95994,32.0
18598,Bachelors ,Professional,M,S,0,70198,33.0
18599,Bachelors ,Professional,M,S,0,75245,33.0
18600,Bachelors ,Skilled Manual,F,M,4,69816,33.0
18601,Bachelors ,Skilled Manual,F,S,5,89735,33.0
18602,Bachelors ,Skilled Manual,M,M,5,86997,33.0
18604,Bachelors ,Skilled Manual,F,M,5,95798,33.0
18605,Bachelors ,Skilled Manual,M,S,2,100082,33.0
18606,Bachelors ,Skilled Manual,M,S,2,104933,33.0
18607,Bachelors ,Skilled Manual,F,S,2,79375,33.0
18608,Bachelors ,Skilled Manual,M,M,2,97516,33.0
18609,Bachelors ,Skilled Manual,F,M,2,66835,33.0
18611,Bachelors ,Professional,F,M,2,85245,34.0
18612,Bachelors ,Professional,F,S,0,82365,29.0
18613,Bachelors ,Professional,M,S,0,114602,29.0
18614,Bachelors ,Professional,M,S,0,111010,29.0
18615,Bachelors ,Professional,M,S,2,88868,34.0
18616,Graduate Degree,Professional,M,S,2,116865,34.0
18617,Graduate Degree,Professional,M,S,2,117553,34.0
18618,Partial High School,Manual,M,S,0,12784,25.0
18619,Bachelors ,Skilled Manual,M,M,1,63861,24.0
18620,Graduate Degree,Skilled Manual,M,S,0,65591,24.0
18621,Graduate Degree,Skilled Manual,F,S,0,71574,24.0
18622,Partial High School,Manual,M,S,0,21759,25.0
18623,Partial High School,Manual,F,M,0,23986,25.0
18624,High School,Manual,M,S,0,42218,25.0
18625,High School,Manual,M,S,0,51515,25.0
18626,Partial College,Clerical,M,S,2,47632,25.0
18627,Partial College,Clerical,F,S,2,47333,25.0
18628,Partial High School,Manual,F,S,0,20205,26.0
18629,Partial High School,Manual,M,S,0,20973,26.0
18632,Partial High School,Manual,M,S,0,20360,26.0
18633,High School,Manual,M,M,0,42154,26.0
18634,High School,Manual,F,S,0,43515,26.0
18635,Partial College,Clerical,F,S,2,49876,26.0
18636,Partial College,Clerical,M,S,2,64936,26.0
18637,Partial College,Clerical,M,S,3,49180,22.0
18638,Partial College,Clerical,F,S,3,59658,23.0
18641,Partial College,Clerical,M,S,3,48952,22.0
18642,Partial College,Clerical,F,S,4,38047,22.0
18643,Graduate Degree,Professional,M,M,0,184123,66.0
18644,Graduate Degree,Skilled Manual,F,S,0,95760,31.0
18645,Graduate Degree,Skilled Manual,M,M,0,104302,31.0
18646,Graduate Degree,Skilled Manual,M,M,0,104423,31.0
18647,High School,Manual,F,S,0,12722,44.0
18648,High School,Clerical,F,M,0,45078,43.0
18649,High School,Clerical,M,S,0,67848,42.0
18650,High School,Clerical,M,S,0,46762,42.0
18651,High School,Clerical,M,M,0,55291,42.0
18652,High School,Clerical,F,M,0,40113,42.0
18654,Partial College,Clerical,M,M,0,58236,42.0
18655,Partial College,Clerical,M,M,0,53208,42.0
18656,High School,Skilled Manual,M,S,0,58076,41.0
18657,High School,Skilled Manual,M,M,0,46935,41.0
18658,High School,Skilled Manual,M,M,0,48889,41.0
18660,Partial College,Clerical,F,M,0,35258,41.0
18661,High School,Skilled Manual,M,M,0,69982,40.0
18662,High School,Skilled Manual,M,M,0,56330,40.0
18663,High School,Skilled Manual,M,M,0,49178,40.0
18664,High School,Skilled Manual,M,M,0,52398,40.0
18666,High School,Skilled Manual,F,S,0,48458,40.0
18667,High School,Skilled Manual,F,S,0,45158,40.0
18668,High School,Skilled Manual,M,M,0,41585,40.0
18669,Partial College,Clerical,M,M,0,44615,39.0
18670,Partial College,Clerical,F,M,0,47458,39.0
18671,Graduate Degree,Skilled Manual,F,M,0,107906,39.0
18672,Graduate Degree,Skilled Manual,M,M,0,126192,39.0
18673,Graduate Degree,Skilled Manual,M,M,0,122631,39.0
18674,Graduate Degree,Skilled Manual,F,S,0,111329,39.0
18675,Graduate Degree,Skilled Manual,F,M,0,90288,38.0
18676,Graduate Degree,Skilled Manual,M,M,0,110336,38.0
18677,Graduate Degree,Skilled Manual,M,M,0,119180,38.0
18678,Graduate Degree,Skilled Manual,M,S,0,123397,38.0
18679,Graduate Degree,Skilled Manual,M,S,0,85883,25.0
18680,Graduate Degree,Skilled Manual,M,M,0,82392,24.0
18682,Graduate Degree,Skilled Manual,F,M,0,79564,24.0
18683,Graduate Degree,Skilled Manual,M,M,0,75556,24.0
18684,Graduate Degree,Skilled Manual,F,M,0,86876,24.0
18685,Graduate Degree,Skilled Manual,M,M,0,118432,26.0
18687,Graduate Degree,Skilled Manual,F,M,0,101420,26.0
18688,Graduate Degree,Professional,M,M,4,117537,39.0
18689,Graduate Degree,Professional,M,M,4,128167,39.0
18690,Bachelors ,Professional,M,M,0,78622,68.0
18691,Graduate Degree,Management,F,M,0,124360,28.0
18692,Graduate Degree,Management,M,M,0,134350,28.0
18693,Graduate Degree,Management,F,S,0,127627,28.0
18694,Graduate Degree,Management,M,M,0,145767,28.0
18695,Bachelors ,Professional,M,M,0,140752,28.0
18696,Graduate Degree,Management,F,M,0,108697,28.0
18697,Bachelors ,Professional,F,S,2,77437,29.0
18698,Bachelors ,Professional,F,S,2,98803,29.0
18699,Bachelors ,Professional,M,M,2,87684,29.0
18700,Bachelors ,Professional,M,S,2,114510,29.0
18701,Bachelors ,Professional,M,S,2,116275,29.0
18702,Bachelors ,Professional,F,S,2,101419,29.0
18703,Bachelors ,Professional,M,S,2,116978,30.0
18704,Bachelors ,Professional,F,M,5,87827,30.0
18705,Bachelors ,Professional,M,M,5,83877,30.0
18707,Graduate Degree,Management,M,M,0,178956,28.0
18708,Graduate Degree,Management,M,M,0,184923,28.0
18709,Graduate Degree,Management,M,M,0,181981,28.0
18710,Graduate Degree,Management,M,M,0,185688,28.0
18711,Bachelors ,Professional,F,S,5,83885,30.0
18713,Graduate Degree,Management,F,M,5,123984,31.0
18714,Graduate Degree,Management,M,M,5,138325,31.0
18715,Bachelors ,Professional,M,M,3,102567,32.0
18717,Bachelors ,Professional,F,M,0,90742,32.0
18718,Bachelors ,Professional,F,S,0,79095,32.0
18720,Bachelors ,Professional,F,M,5,102556,34.0
18721,Bachelors ,Professional,M,S,2,102846,34.0
18722,Bachelors ,Professional,M,S,2,103626,34.0
18723,Bachelors ,Professional,F,S,2,75671,34.0
18724,Bachelors ,Professional,F,M,5,96854,30.0
18725,Bachelors ,Professional,F,S,3,111263,30.0
18726,Bachelors ,Professional,F,S,0,78599,35.0
18727,Partial College,Skilled Manual,F,S,0,88986,36.0
18728,Bachelors ,Professional,M,M,0,132090,31.0
18729,Partial College,Skilled Manual,M,S,0,82227,37.0
18731,Bachelors ,Professional,M,S,0,121718,38.0
18733,Bachelors ,Professional,M,S,0,96122,32.0
18734,Bachelors ,Professional,F,S,0,84113,33.0
18735,Bachelors ,Professional,F,S,0,86344,33.0
18736,Bachelors ,Professional,F,S,0,110695,38.0
18737,Bachelors ,Professional,M,S,0,125879,38.0
18738,Bachelors ,Professional,F,S,0,79743,34.0
18739,Partial College,Skilled Manual,F,M,0,68157,36.0
29302,Bachelors ,Professional,F,S,0,90449,33.0
18741,Partial College,Clerical,M,M,0,56457,61.0
18742,Partial College,Skilled Manual,M,M,4,86054,37.0
18743,Partial College,Skilled Manual,M,M,4,104949,37.0
18744,Partial College,Skilled Manual,F,M,4,69785,37.0
18745,Partial College,Skilled Manual,F,M,0,68735,40.0
18747,Partial College,Skilled Manual,F,S,0,78777,41.0
18748,High School,Skilled Manual,F,M,1,17898,48.0
18749,High School,Skilled Manual,F,M,0,37535,21.0
18750,High School,Skilled Manual,F,M,0,42295,21.0
18751,High School,Skilled Manual,F,S,0,33485,21.0
18752,High School,Skilled Manual,F,S,0,58406,22.0
